"","id","scen","G","U1","U2","R","T","B","U3","source"
"983",93,4,6,8,7,7,6,2,6,"SONA"
"993",94,4,1,5,3,6,8,2,1,"SONA"
"1003",95,4,1,6,9,8,8,1,8,"SONA"
"1015",96,4,NA,NA,NA,NA,NA,NA,NA,"SONA"
"1023",97,4,6,9,7,7,9,1,8,"SONA"
"1033",98,4,4,2,2,4,6,1,6,"SONA"
"1043",99,4,6,6,7,8,8,1,10,"SONA"
"1053",100,4,3,3,3,4,5,2,5,"SONA"
"1063",101,4,6,8,4,4,4,2,8,"SONA"
"1073",102,4,1,1,6,4,4,1,6,"SONA"
"1083",103,4,9,6,7,6,7,1,10,"SONA"
"1093",104,4,1,10,11,10,10,1,9,"SONA"
"1103",105,4,1,7,6,6,6,1,5,"SONA"
"1123",106,4,4,7,5,4,4,1,6,"SONA"
"1133",107,4,4,5,7,11,10,1,9,"SONA"
"1143",108,4,4,11,7,7,8,1,9,"SONA"
"1153",109,4,10,9,9,8,8,1,8,"SONA"
"1163",110,4,2,5,7,9,8,1,10,"SONA"
"1173",111,4,3,2,3,5,5,1,5,"SONA"
"1183",112,4,4,9,5,5,5,2,4,"SONA"
"1193",113,4,5,7,7,9,9,1,8,"SONA"
"1223",114,4,1,4,5,7,8,1,6,"SONA"
"1243",115,4,9,10,6,7,5,1,6,"SONA"
"1253",116,4,3,9,9,8,8,1,9,"SONA"
"1273",117,4,9,9,5,7,6,1,8,"SONA"
"1283",118,4,5,5,9,6,6,1,9,"SONA"
"1293",119,4,6,8,5,6,7,1,8,"SONA"
"1303",120,4,3,4,8,7,7,1,7,"SONA"
"1315",121,4,1,1,4,9,9,1,9,"SONA"
"1323",122,4,7,10,7,7,6,2,8,"SONA"
"1333",123,4,6,9,9,8,10,1,11,"SONA"
"1343",124,4,3,3,6,5,5,2,5,"SONA"
"1353",125,4,7,5,7,5,5,2,5,"SONA"
"1363",126,4,5,7,9,6,9,1,10,"SONA"
"1373",127,4,5,6,11,8,10,1,6,"SONA"
"1383",128,4,1,6,9,9,9,2,1,"SONA"
"1393",129,4,7,6,7,5,6,1,8,"SONA"
"1403",130,4,7,9,7,6,7,1,8,"SONA"
"1413",131,4,8,8,7,5,6,1,6,"SONA"
"1423",132,4,11,6,10,10,10,1,10,"SONA"
"1443",133,4,7,7,4,4,7,1,6,"SONA"
"1453",134,4,1,2,7,9,9,1,8,"SONA"
"1463",135,4,11,9,8,6,9,1,7,"SONA"
"1483",136,4,7,8,8,8,8,1,9,"SONA"
"1493",137,4,1,4,8,8,8,1,7,"SONA"
"1503",138,4,6,6,1,4,1,2,6,"SONA"
"1513",139,4,11,7,9,10,10,1,9,"SONA"
"1523",140,4,5,4,5,9,10,1,9,"SONA"
"157",1,5,11,6,10,7,10,1,9,"SONA"
"215",2,5,11,8,11,9,10,1,8,"SONA"
"316",3,5,9,9,9,10,10,1,9,"SONA"
"412",4,5,11,8,8,7,10,1,8,"SONA"
"516",5,5,11,10,6,6,5,1,7,"SONA"
"615",6,5,11,11,6,7,8,1,8,"SONA"
"716",7,5,11,5,11,11,11,1,11,"SONA"
"815",8,5,11,9,11,7,11,1,11,"SONA"
"916",9,5,11,5,11,6,9,1,4,"SONA"
"1016",10,5,10,5,10,3,8,1,8,"SONA"
"1113",11,5,11,5,11,10,10,1,10,"SONA"
"1211",12,5,11,6,11,9,11,1,8,"SONA"
"1316",13,5,11,11,11,9,10,1,9,"SONA"
"1414",14,5,11,7,11,11,11,1,11,"SONA"
"158",15,5,11,8,10,10,10,1,9,"SONA"
"164",16,5,11,7,11,11,11,1,11,"SONA"
"174",17,5,11,7,8,7,7,1,6,"SONA"
"184",18,5,11,9,11,11,11,1,9,"SONA"
"194",19,5,11,5,11,11,11,1,9,"SONA"
"204",20,5,8,9,10,9,9,1,9,"SONA"
"216",21,5,11,9,10,10,10,1,11,"SONA"
"224",22,5,10,11,10,5,10,1,10,"SONA"
"234",23,5,11,11,11,11,11,2,11,"SONA"
"244",24,5,11,11,10,7,11,1,8,"SONA"
"254",25,5,11,6,11,7,11,1,9,"SONA"
"264",26,5,11,11,11,11,11,1,11,"SONA"
"274",27,5,11,9,11,8,11,1,10,"SONA"
"294",28,5,11,8,11,11,11,1,9,"SONA"
"304",29,5,11,7,11,8,11,1,7,"SONA"
"317",30,5,11,11,9,10,11,1,10,"SONA"
"324",31,5,11,4,6,2,7,1,5,"SONA"
"334",32,5,11,8,11,11,11,1,10,"SONA"
"344",33,5,11,7,10,9,9,1,8,"SONA"
"354",34,5,6,7,7,5,7,1,7,"SONA"
"364",35,5,11,9,10,10,10,1,9,"SONA"
"374",36,5,11,2,7,7,7,1,5,"SONA"
"384",37,5,11,9,9,4,11,1,8,"SONA"
"394",38,5,11,9,10,10,11,1,8,"SONA"
"404",39,5,11,9,8,6,10,1,8,"SONA"
"424",40,5,10,10,11,11,11,1,10,"SONA"
"434",41,5,11,8,10,8,10,1,9,"SONA"
"444",42,5,11,9,11,9,10,2,6,"SONA"
"454",43,5,11,10,11,11,11,1,11,"SONA"
"464",44,5,11,4,11,11,10,2,7,"SONA"
"474",45,5,11,8,9,6,7,1,8,"SONA"
"484",46,5,11,9,11,9,11,1,8,"SONA"
"494",47,5,11,9,11,9,10,1,9,"SONA"
"504",48,5,11,8,11,10,10,1,8,"SONA"
"517",49,5,9,8,11,10,9,1,8,"SONA"
"524",50,5,9,1,7,11,8,1,10,"SONA"
"534",51,5,11,10,11,10,11,1,10,"SONA"
"544",52,5,11,9,11,9,11,1,8,"SONA"
"554",53,5,11,4,11,8,11,1,7,"SONA"
"564",54,5,7,8,7,7,9,1,8,"SONA"
"574",55,5,10,8,9,10,10,1,9,"SONA"
"584",56,5,11,9,11,6,11,1,11,"SONA"
"594",57,5,11,1,11,11,11,1,9,"SONA"
"604",58,5,11,8,7,9,9,1,9,"SONA"
"616",59,5,6,7,7,7,5,1,6,"SONA"
"624",60,5,11,7,8,11,11,1,6,"SONA"
"644",61,5,9,4,4,5,6,1,7,"SONA"
"654",62,5,10,8,9,9,9,1,9,"SONA"
"664",63,5,11,8,8,5,7,1,8,"SONA"
"674",64,5,10,8,11,8,7,1,5,"SONA"
"684",65,5,10,8,9,7,9,1,8,"SONA"
"694",66,5,11,10,11,10,10,1,9,"SONA"
"717",67,5,8,11,8,8,9,1,8,"SONA"
"724",68,5,11,11,11,7,11,1,10,"SONA"
"734",69,5,11,8,11,11,11,1,11,"SONA"
"744",70,5,11,7,11,10,11,1,10,"SONA"
"754",71,5,11,10,11,2,10,1,10,"SONA"
"764",72,5,11,7,11,7,10,1,8,"SONA"
"774",73,5,10,9,11,9,11,1,8,"SONA"
"784",74,5,11,9,4,8,8,1,8,"SONA"
"794",75,5,11,7,9,8,9,1,5,"SONA"
"804",76,5,11,9,11,10,11,1,10,"SONA"
"816",77,5,10,8,11,7,10,1,9,"SONA"
"824",78,5,11,8,9,9,11,1,8,"SONA"
"834",79,5,11,10,11,6,11,1,11,"SONA"
"844",80,5,11,11,11,11,11,1,11,"SONA"
"854",81,5,11,9,11,11,11,1,10,"SONA"
"874",82,5,11,11,11,11,11,1,11,"SONA"
"884",83,5,11,5,11,11,10,1,8,"SONA"
"894",84,5,11,7,10,8,10,1,9,"SONA"
"904",85,5,11,8,11,9,11,1,8,"SONA"
"917",86,5,11,9,10,8,10,1,9,"SONA"
"924",87,5,11,9,10,9,9,1,9,"SONA"
"934",88,5,11,8,10,11,10,1,7,"SONA"
"944",89,5,11,9,9,9,9,1,8,"SONA"
"954",90,5,10,9,10,9,9,1,7,"SONA"
"964",91,5,11,9,11,9,11,1,9,"SONA"
"974",92,5,NA,NA,NA,NA,NA,NA,NA,"SONA"
"984",93,5,5,6,6,5,10,2,5,"SONA"
"994",94,5,11,10,10,3,9,1,8,"SONA"
"1004",95,5,11,8,10,9,10,1,8,"SONA"
"1017",96,5,NA,NA,NA,NA,NA,NA,NA,"SONA"
"1024",97,5,10,8,11,9,11,1,9,"SONA"
"1034",98,5,11,8,11,8,10,1,6,"SONA"
"1044",99,5,11,7,9,9,9,2,6,"SONA"
"1054",100,5,11,8,10,10,10,1,9,"SONA"
"1064",101,5,11,9,10,9,7,1,6,"SONA"
"1074",102,5,11,11,11,6,8,1,8,"SONA"
"1084",103,5,11,9,8,6,11,1,10,"SONA"
"1094",104,5,11,10,2,11,11,1,10,"SONA"
"1104",105,5,11,10,11,11,11,1,9,"SONA"
"1124",106,5,11,10,11,11,11,1,9,"SONA"
"1134",107,5,11,8,11,11,9,1,8,"SONA"
"1144",108,5,11,9,11,11,11,1,9,"SONA"
"1154",109,5,11,8,8,8,9,1,8,"SONA"
"1164",110,5,10,5,11,8,11,1,8,"SONA"
"1174",111,5,11,11,11,11,11,1,11,"SONA"
"1184",112,5,11,7,10,11,11,1,9,"SONA"
"1194",113,5,11,10,8,8,11,1,8,"SONA"
"1224",114,5,11,9,7,9,10,1,9,"SONA"
"1244",115,5,11,10,10,7,9,1,7,"SONA"
"1254",116,5,11,9,11,11,11,1,9,"SONA"
"1274",117,5,10,7,11,7,10,1,9,"SONA"
"1284",118,5,11,8,10,9,11,1,10,"SONA"
"1294",119,5,11,11,9,10,10,1,10,"SONA"
"1304",120,5,11,9,11,11,11,1,10,"SONA"
"1317",121,5,8,8,9,7,8,2,6,"SONA"
"1324",122,5,11,10,10,10,10,1,8,"SONA"
"1334",123,5,11,8,11,9,11,1,10,"SONA"
"1344",124,5,11,10,7,10,11,1,7,"SONA"
"1354",125,5,11,9,11,9,9,1,7,"SONA"
"1364",126,5,11,9,11,11,11,1,10,"SONA"
"1374",127,5,11,5,10,10,11,1,11,"SONA"
"1384",128,5,11,11,11,9,9,1,10,"SONA"
"1394",129,5,9,8,7,5,6,1,7,"SONA"
"1404",130,5,11,9,11,11,11,1,8,"SONA"
"1415",131,5,11,11,8,8,8,1,8,"SONA"
"1424",132,5,11,9,11,10,11,1,10,"SONA"
"1444",133,5,9,4,9,8,8,1,7,"SONA"
"1454",134,5,9,10,9,10,10,1,9,"SONA"
"1464",135,5,11,2,9,8,9,1,8,"SONA"
"1484",136,5,9,4,10,9,9,1,6,"SONA"
"1494",137,5,11,8,9,9,9,1,8,"SONA"
"1504",138,5,11,8,11,6,11,1,8,"SONA"
"1514",139,5,11,6,3,11,11,1,10,"SONA"
"1524",140,5,11,10,11,2,10,1,9,"SONA"
"159",1,6,11,9,7,3,4,1,9,"SONA"
"217",2,6,8,10,10,8,9,1,10,"SONA"
"318",3,6,8,9,9,8,8,2,8,"SONA"
"413",4,6,11,9,8,6,7,1,9,"SONA"
"518",5,6,9,9,7,5,6,1,8,"SONA"
"617",6,6,9,8,7,6,6,1,8,"SONA"
"718",7,6,11,11,11,1,1,2,11,"SONA"
"817",8,6,11,10,7,2,2,1,10,"SONA"
"918",9,6,11,6,6,3,3,1,7,"SONA"
"1018",10,6,11,9,10,4,6,1,10,"SONA"
"1114",11,6,10,8,4,1,2,1,9,"SONA"
"1212",12,6,11,9,8,4,4,2,8,"SONA"
"1318",13,6,11,9,6,3,5,2,9,"SONA"
"1416",14,6,11,10,10,10,10,1,11,"SONA"
"1510",15,6,10,10,9,6,6,1,9,"SONA"
"165",16,6,11,9,1,1,1,2,9,"SONA"
"175",17,6,10,9,8,5,6,1,8,"SONA"
"185",18,6,11,9,5,3,3,2,9,"SONA"
"195",19,6,11,9,9,5,5,1,9,"SONA"
"205",20,6,9,8,9,8,10,1,8,"SONA"
"218",21,6,11,11,11,8,8,1,10,"SONA"
"225",22,6,10,10,10,10,10,1,10,"SONA"
"235",23,6,10,9,9,9,9,2,8,"SONA"
"245",24,6,10,11,8,3,3,2,9,"SONA"
"255",25,6,11,10,10,10,10,1,10,"SONA"
"265",26,6,11,11,8,3,3,2,11,"SONA"
"275",27,6,11,9,11,8,8,1,10,"SONA"
"295",28,6,11,9,11,8,8,1,9,"SONA"
"305",29,6,11,11,5,3,4,2,10,"SONA"
"319",30,6,11,10,11,5,7,1,11,"SONA"
"325",31,6,11,10,8,1,2,2,8,"SONA"
"335",32,6,11,9,11,5,4,2,9,"SONA"
"345",33,6,11,10,8,5,5,1,9,"SONA"
"355",34,6,6,6,8,4,6,1,6,"SONA"
"365",35,6,11,10,7,2,2,2,10,"SONA"
"375",36,6,11,7,8,4,3,1,7,"SONA"
"385",37,6,11,9,8,9,9,2,10,"SONA"
"395",38,6,11,9,8,9,6,1,7,"SONA"
"405",39,6,11,10,10,8,8,1,10,"SONA"
"425",40,6,11,9,10,5,5,1,9,"SONA"
"435",41,6,11,8,8,5,6,1,7,"SONA"
"445",42,6,11,11,8,3,3,2,9,"SONA"
"455",43,6,11,10,10,8,8,2,9,"SONA"
"465",44,6,9,11,11,1,1,2,3,"SONA"
"475",45,6,11,10,6,5,5,2,3,"SONA"
"485",46,6,11,10,8,5,7,1,9,"SONA"
"495",47,6,11,11,9,7,7,1,9,"SONA"
"505",48,6,11,5,11,8,7,1,7,"SONA"
"519",49,6,7,6,7,5,6,2,7,"SONA"
"525",50,6,6,5,8,8,7,1,6,"SONA"
"535",51,6,11,11,11,3,5,1,11,"SONA"
"545",52,6,11,10,11,9,9,2,10,"SONA"
"555",53,6,11,11,11,3,4,1,7,"SONA"
"565",54,6,11,10,9,7,6,2,8,"SONA"
"575",55,6,10,8,8,5,5,2,9,"SONA"
"585",56,6,11,10,11,10,10,1,10,"SONA"
"595",57,6,11,10,11,1,1,2,10,"SONA"
"605",58,6,11,10,9,6,6,1,8,"SONA"
"618",59,6,7,7,6,9,8,1,8,"SONA"
"625",60,6,11,10,9,1,1,2,10,"SONA"
"645",61,6,5,6,6,5,5,1,7,"SONA"
"655",62,6,10,10,9,6,6,1,8,"SONA"
"665",63,6,11,10,5,2,2,1,8,"SONA"
"675",64,6,10,8,9,3,4,2,9,"SONA"
"685",65,6,9,8,8,5,6,2,7,"SONA"
"695",66,6,11,9,11,11,11,1,10,"SONA"
"719",67,6,11,10,9,3,2,1,7,"SONA"
"725",68,6,11,9,9,1,1,2,10,"SONA"
"735",69,6,11,8,9,6,6,2,8,"SONA"
"745",70,6,11,11,9,4,4,1,10,"SONA"
"755",71,6,11,9,7,3,4,1,9,"SONA"
"765",72,6,10,9,7,3,6,2,9,"SONA"
"775",73,6,10,9,7,5,7,1,9,"SONA"
"785",74,6,11,11,11,8,11,1,10,"SONA"
"795",75,6,6,8,6,2,1,1,8,"SONA"
"805",76,6,10,11,8,7,8,1,10,"SONA"
"818",77,6,9,9,9,7,8,1,9,"SONA"
"825",78,6,11,10,11,8,11,1,10,"SONA"
"835",79,6,11,11,11,7,6,1,11,"SONA"
"845",80,6,11,11,9,6,7,1,9,"SONA"
"855",81,6,11,11,8,3,6,2,11,"SONA"
"875",82,6,11,11,11,7,9,1,11,"SONA"
"885",83,6,11,9,9,3,3,2,9,"SONA"
"895",84,6,10,10,10,7,8,1,9,"SONA"
"905",85,6,10,9,9,7,7,1,9,"SONA"
"919",86,6,10,10,8,9,9,1,9,"SONA"
"925",87,6,10,10,9,4,4,2,10,"SONA"
"935",88,6,10,7,8,7,7,1,7,"SONA"
"945",89,6,10,9,8,6,6,1,9,"SONA"
"955",90,6,9,9,9,6,6,2,5,"SONA"
"965",91,6,11,11,11,6,6,1,9,"SONA"
"975",92,6,11,8,9,5,6,2,5,"SONA"
"985",93,6,8,9,7,5,7,1,7,"SONA"
"995",94,6,11,10,5,2,2,2,10,"SONA"
"1005",95,6,11,9,10,7,8,1,9,"SONA"
"1019",96,6,NA,NA,NA,NA,NA,NA,NA,"SONA"
"1025",97,6,11,9,10,4,6,1,9,"SONA"
"1035",98,6,11,8,4,1,2,2,8,"SONA"
"1045",99,6,11,8,10,5,4,1,8,"SONA"
"1055",100,6,11,10,9,6,6,1,9,"SONA"
"1065",101,6,11,10,11,6,6,1,10,"SONA"
"1075",102,6,10,11,9,8,9,1,9,"SONA"
"1085",103,6,11,11,11,1,1,2,9,"SONA"
"1095",104,6,11,10,9,8,8,1,8,"SONA"
"1105",105,6,11,9,10,4,3,2,10,"SONA"
"1125",106,6,11,10,8,4,6,1,10,"SONA"
"1135",107,6,11,10,11,2,2,2,8,"SONA"
"1145",108,6,11,9,9,6,6,1,9,"SONA"
"1155",109,6,11,8,8,5,5,1,6,"SONA"
"1165",110,6,11,7,8,3,3,2,7,"SONA"
"1175",111,6,11,11,11,8,8,1,11,"SONA"
"1185",112,6,11,11,10,9,8,1,11,"SONA"
"1195",113,6,11,10,10,7,6,1,9,"SONA"
"1225",114,6,11,10,8,6,6,1,10,"SONA"
"1245",115,6,11,8,6,3,3,2,8,"SONA"
"1255",116,6,11,9,8,2,2,2,9,"SONA"
"1275",117,6,11,11,9,3,3,2,9,"SONA"
"1285",118,6,11,10,10,5,7,1,10,"SONA"
"1295",119,6,8,9,8,7,8,1,9,"SONA"
"1305",120,6,11,10,11,2,2,2,10,"SONA"
"1319",121,6,11,11,11,11,7,1,10,"SONA"
"1325",122,6,11,11,9,6,6,1,9,"SONA"
"1335",123,6,11,9,11,6,6,1,10,"SONA"
"1345",124,6,11,10,6,2,3,2,8,"SONA"
"1355",125,6,11,9,10,2,2,2,10,"SONA"
"1365",126,6,10,11,10,7,9,1,10,"SONA"
"1375",127,6,11,11,9,3,3,1,5,"SONA"
"1385",128,6,10,10,9,6,7,1,10,"SONA"
"1395",129,6,8,5,5,6,5,1,7,"SONA"
"1405",130,6,10,8,9,5,5,2,9,"SONA"
"1417",131,6,11,10,9,5,5,1,8,"SONA"
"1425",132,6,11,10,10,9,9,1,10,"SONA"
"1445",133,6,10,8,8,5,6,1,8,"SONA"
"1455",134,6,11,10,9,7,7,1,9,"SONA"
"1465",135,6,11,9,6,2,2,1,9,"SONA"
"1485",136,6,10,8,8,5,4,1,8,"SONA"
"1495",137,6,10,10,8,5,5,2,9,"SONA"
"1505",138,6,11,11,9,1,2,1,11,"SONA"
"1515",139,6,10,10,11,6,8,1,10,"SONA"
"1525",140,6,11,9,9,7,7,1,10,"SONA"
"160",1,7,6,8,9,7,10,1,8,"SONA"
"219",2,7,6,7,9,8,9,1,9,"SONA"
"320",3,7,6,6,11,11,11,1,11,"SONA"
"414",4,7,3,9,10,6,8,1,8,"SONA"
"520",5,7,10,9,10,7,7,1,6,"SONA"
"619",6,7,6,5,5,6,6,1,6,"SONA"
"720",7,7,1,8,11,11,11,1,11,"SONA"
"819",8,7,9,9,10,8,9,1,7,"SONA"
"920",9,7,10,3,3,1,1,1,1,"SONA"
"1020",10,7,8,5,8,8,7,1,4,"SONA"
"1115",11,7,3,5,9,3,6,1,3,"SONA"
"1213",12,7,11,11,9,11,8,2,6,"SONA"
"1320",13,7,5,8,9,5,7,1,7,"SONA"
"1418",14,7,7,9,10,4,5,1,7,"SONA"
"1516",15,7,5,8,10,7,7,1,6,"SONA"
"166",16,7,1,6,11,9,9,1,6,"SONA"
"176",17,7,8,7,9,8,8,1,7,"SONA"
"186",18,7,11,11,11,9,9,1,9,"SONA"
"196",19,7,3,9,10,8,8,1,8,"SONA"
"206",20,7,9,8,8,11,10,1,9,"SONA"
"2110",21,7,11,10,7,7,7,1,6,"SONA"
"226",22,7,5,7,8,6,6,1,5,"SONA"
"236",23,7,11,11,11,11,11,1,11,"SONA"
"246",24,7,10,10,11,9,9,1,9,"SONA"
"256",25,7,11,9,9,9,9,1,9,"SONA"
"266",26,7,2,2,11,2,7,1,7,"SONA"
"276",27,7,9,9,11,7,7,1,7,"SONA"
"296",28,7,10,11,10,9,9,1,8,"SONA"
"306",29,7,7,5,10,8,7,1,5,"SONA"
"3110",30,7,8,10,11,9,11,1,10,"SONA"
"326",31,7,3,8,11,6,7,1,5,"SONA"
"336",32,7,11,10,11,9,10,1,10,"SONA"
"346",33,7,8,8,9,8,8,1,8,"SONA"
"356",34,7,7,7,6,6,5,2,4,"SONA"
"366",35,7,11,11,9,9,8,1,9,"SONA"
"376",36,7,10,7,8,4,4,1,1,"SONA"
"386",37,7,8,10,11,10,10,1,8,"SONA"
"396",38,7,10,10,11,7,8,1,8,"SONA"
"406",39,7,11,10,11,11,11,1,10,"SONA"
"426",40,7,9,7,10,9,10,2,5,"SONA"
"436",41,7,7,8,10,6,6,1,6,"SONA"
"446",42,7,9,11,10,10,10,1,10,"SONA"
"456",43,7,9,10,11,10,10,1,8,"SONA"
"466",44,7,4,8,6,6,7,1,5,"SONA"
"476",45,7,8,8,6,7,9,2,5,"SONA"
"486",46,7,10,10,10,8,8,1,9,"SONA"
"496",47,7,8,8,9,8,8,1,8,"SONA"
"506",48,7,7,8,9,4,5,1,3,"SONA"
"5110",49,7,6,5,7,4,5,1,6,"SONA"
"526",50,7,2,4,7,7,7,2,1,"SONA"
"536",51,7,9,9,11,8,9,1,10,"SONA"
"546",52,7,4,4,11,9,9,1,10,"SONA"
"556",53,7,11,11,6,3,3,2,3,"SONA"
"566",54,7,8,7,10,10,8,2,8,"SONA"
"576",55,7,10,9,10,8,8,1,9,"SONA"
"586",56,7,11,6,6,6,6,2,6,"SONA"
"596",57,7,11,8,11,1,6,1,6,"SONA"
"606",58,7,11,11,10,5,5,2,4,"SONA"
"6110",59,7,8,7,6,8,8,1,7,"SONA"
"626",60,7,4,6,10,3,9,1,7,"SONA"
"646",61,7,8,9,10,6,3,1,7,"SONA"
"656",62,7,9,9,10,7,6,1,6,"SONA"
"666",63,7,7,5,8,6,5,1,4,"SONA"
"676",64,7,5,5,11,5,4,1,3,"SONA"
"686",65,7,5,8,8,6,7,1,7,"SONA"
"696",66,7,3,5,7,4,6,1,4,"SONA"
"7110",67,7,11,11,10,8,8,2,8,"SONA"
"726",68,7,9,11,11,10,9,1,9,"SONA"
"736",69,7,7,7,9,8,9,1,9,"SONA"
"746",70,7,4,9,10,4,9,1,9,"SONA"
"756",71,7,6,8,10,9,7,1,7,"SONA"
"766",72,7,5,5,8,5,7,1,5,"SONA"
"776",73,7,3,6,8,7,8,1,8,"SONA"
"786",74,7,1,11,11,1,1,1,1,"SONA"
"796",75,7,6,6,10,5,5,1,5,"SONA"
"806",76,7,9,8,11,10,10,1,10,"SONA"
"8110",77,7,8,9,9,8,9,1,8,"SONA"
"826",78,7,9,7,11,9,6,1,7,"SONA"
"836",79,7,6,6,10,10,6,1,6,"SONA"
"846",80,7,3,9,11,1,11,1,1,"SONA"
"856",81,7,5,10,10,11,11,1,10,"SONA"
"876",82,7,1,11,11,11,11,1,10,"SONA"
"886",83,7,8,4,11,9,9,1,5,"SONA"
"896",84,7,9,9,10,7,5,1,6,"SONA"
"906",85,7,7,9,8,7,7,1,7,"SONA"
"9110",86,7,9,9,9,9,7,1,9,"SONA"
"926",87,7,9,10,9,8,9,1,8,"SONA"
"936",88,7,3,7,10,8,8,1,7,"SONA"
"946",89,7,8,8,8,8,8,1,8,"SONA"
"956",90,7,8,8,10,8,8,1,9,"SONA"
"966",91,7,11,8,9,8,7,1,6,"SONA"
"976",92,7,7,7,10,10,10,1,10,"SONA"
"986",93,7,8,4,5,4,7,2,7,"SONA"
"996",94,7,8,7,10,5,5,1,5,"SONA"
"1006",95,7,1,10,10,10,10,1,9,"SONA"
"10110",96,7,NA,NA,NA,NA,NA,NA,NA,"SONA"
"1026",97,7,6,6,10,9,10,1,10,"SONA"
"1036",98,7,7,10,9,9,9,1,9,"SONA"
"1046",99,7,7,6,10,8,8,1,7,"SONA"
"1056",100,7,10,9,11,10,10,1,10,"SONA"
"1066",101,7,6,8,10,8,8,1,6,"SONA"
"1076",102,7,3,5,5,5,11,1,1,"SONA"
"1086",103,7,9,10,11,5,5,1,2,"SONA"
"1096",104,7,4,4,10,6,6,1,6,"SONA"
"1106",105,7,10,8,10,8,7,1,6,"SONA"
"1126",106,7,8,9,9,8,9,1,9,"SONA"
"1136",107,7,6,5,11,9,10,1,10,"SONA"
"1146",108,7,11,9,9,9,9,1,9,"SONA"
"1156",109,7,8,9,10,9,8,1,9,"SONA"
"1166",110,7,11,5,8,5,5,1,6,"SONA"
"1176",111,7,4,8,8,6,7,1,7,"SONA"
"1186",112,7,8,6,10,7,7,1,6,"SONA"
"1196",113,7,8,8,10,7,9,1,7,"SONA"
"1226",114,7,11,5,4,1,2,2,4,"SONA"
"1246",115,7,10,7,7,3,2,2,2,"SONA"
"1256",116,7,8,10,10,4,4,1,6,"SONA"
"1276",117,7,10,10,7,3,3,2,5,"SONA"
"1286",118,7,9,9,11,7,7,1,7,"SONA"
"1296",119,7,4,4,8,7,7,1,5,"SONA"
"1306",120,7,10,11,10,5,5,2,4,"SONA"
"13110",121,7,6,6,11,4,4,2,5,"SONA"
"1326",122,7,9,9,9,8,7,1,8,"SONA"
"1336",123,7,8,8,11,6,11,1,11,"SONA"
"1346",124,7,10,10,11,10,8,1,3,"SONA"
"1356",125,7,8,9,9,7,7,1,5,"SONA"
"1366",126,7,5,8,9,7,11,1,8,"SONA"
"1376",127,7,4,4,10,4,4,2,4,"SONA"
"1386",128,7,9,11,10,7,7,1,8,"SONA"
"1396",129,7,5,6,5,5,5,1,5,"SONA"
"1406",130,7,9,9,10,10,10,1,9,"SONA"
"1419",131,7,4,4,10,4,5,1,6,"SONA"
"1426",132,7,11,10,10,6,6,1,6,"SONA"
"1446",133,7,3,5,9,5,6,1,4,"SONA"
"1456",134,7,6,7,7,6,6,1,7,"SONA"
"1466",135,7,10,10,9,6,8,1,8,"SONA"
"1486",136,7,4,5,9,8,9,1,7,"SONA"
"1496",137,7,3,5,7,7,7,1,7,"SONA"
"1506",138,7,11,11,11,9,9,1,9,"SONA"
"1517",139,7,1,6,6,3,4,1,4,"SONA"
"1526",140,7,3,10,10,3,9,1,3,"SONA"
"167",1,8,8,8,4,7,10,1,9,"SONA"
"220",2,8,9,8,8,8,9,1,8,"SONA"
"327",3,8,9,9,9,9,9,2,7,"SONA"
"415",4,8,4,10,3,4,6,2,9,"SONA"
"527",5,8,3,9,8,4,4,2,9,"SONA"
"620",6,8,3,6,2,2,4,2,7,"SONA"
"727",7,8,11,8,11,1,1,2,1,"SONA"
"820",8,8,10,6,5,5,6,1,5,"SONA"
"927",9,8,11,1,9,3,3,2,3,"SONA"
"1027",10,8,2,9,3,3,8,2,9,"SONA"
"1116",11,8,3,9,3,4,7,1,11,"SONA"
"1214",12,8,6,8,6,8,9,1,9,"SONA"
"1327",13,8,4,9,5,4,5,2,11,"SONA"
"1420",14,8,7,11,4,5,9,1,8,"SONA"
"1518",15,8,4,8,5,8,8,1,9,"SONA"
"168",16,8,5,10,3,5,7,1,9,"SONA"
"177",17,8,10,10,4,3,4,2,9,"SONA"
"187",18,8,9,9,4,3,6,2,9,"SONA"
"197",19,8,6,6,6,8,8,1,6,"SONA"
"207",20,8,9,9,9,9,9,1,9,"SONA"
"2111",21,8,4,9,5,8,8,1,9,"SONA"
"227",22,8,5,7,3,5,6,1,8,"SONA"
"237",23,8,11,11,11,8,9,2,8,"SONA"
"247",24,8,6,11,3,6,9,1,10,"SONA"
"257",25,8,8,9,2,4,10,1,9,"SONA"
"267",26,8,1,11,1,1,7,2,1,"SONA"
"277",27,8,3,11,1,1,5,2,9,"SONA"
"297",28,8,7,8,6,8,8,1,9,"SONA"
"307",29,8,4,10,3,2,7,2,8,"SONA"
"3111",30,8,4,11,1,11,11,1,10,"SONA"
"328",31,8,7,8,7,6,7,1,7,"SONA"
"337",32,8,1,11,1,1,3,2,11,"SONA"
"347",33,8,5,5,5,5,5,1,5,"SONA"
"357",34,8,7,7,6,5,7,1,7,"SONA"
"367",35,8,2,4,3,8,9,1,7,"SONA"
"377",36,8,6,5,8,7,7,1,6,"SONA"
"387",37,8,1,11,2,11,11,1,10,"SONA"
"397",38,8,11,10,10,7,8,1,9,"SONA"
"407",39,8,1,4,6,11,11,1,11,"SONA"
"427",40,8,11,11,1,10,11,1,11,"SONA"
